,DATE,DailyAverageDryBulbTemperature,DailyAverageSeaLevelPressure,DailyAverageStationPressure
10441,2013-11-12 10:11:00,,,
10442,2013-11-12 10:53:00,,,
10443,2013-11-12 11:26:00,,,
10444,2013-11-12 11:53:00,,,
10445,2013-11-12 12:53:00,,,
10446,2013-11-12 13:53:00,,,
10447,2013-11-12 14:35:00,,,
10448,2013-11-12 14:51:00,,,
10449,2013-11-12 14:53:00,,,
10450,2013-11-12 15:53:00,,,
10451,2013-11-12 16:53:00,,,
10452,2013-11-12 17:53:00,,,
10453,2013-11-12 18:53:00,,,
10454,2013-11-12 19:53:00,,,
10455,2013-11-12 20:53:00,,,
10456,2013-11-12 21:53:00,,,
10457,2013-11-12 22:53:00,,,
10458,2013-11-12 23:53:00,,,
10459,2013-11-12 23:59:00,46.0,30.39,30.06
10460,2013-11-13 00:53:00,,,
10461,2013-11-13 01:53:00,,,
10462,2013-11-13 02:53:00,,,
10463,2013-11-13 03:53:00,,,
10464,2013-11-13 04:53:00,,,
10465,2013-11-13 05:53:00,,,
10466,2013-11-13 06:53:00,,,
10467,2013-11-13 07:53:00,,,
10468,2013-11-13 08:53:00,,,
10469,2013-11-13 09:53:00,,,
10470,2013-11-13 10:53:00,,,
10471,2013-11-13 11:53:00,,,
10472,2013-11-13 12:53:00,,,
10473,2013-11-13 13:53:00,,,
10474,2013-11-13 14:53:00,,,
10475,2013-11-13 15:53:00,,,
10476,2013-11-13 16:53:00,,,
10477,2013-11-13 17:53:00,,,
10478,2013-11-13 18:53:00,,,
10479,2013-11-13 19:53:00,,,
10480,2013-11-13 20:53:00,,,
10481,2013-11-13 21:53:00,,,
10482,2013-11-13 22:53:00,,,
10483,2013-11-13 23:53:00,,,
10484,2013-11-13 23:59:00,43.0,30.51,30.14
10485,2013-11-14 00:53:00,,,
10486,2013-11-14 01:53:00,,,
10487,2013-11-14 02:53:00,,,
10488,2013-11-14 03:53:00,,,
10489,2013-11-14 04:53:00,,,
10490,2013-11-14 05:53:00,,,
10491,2013-11-14 06:53:00,,,
10492,2013-11-14 07:53:00,,,
10493,2013-11-14 08:53:00,,,
10494,2013-11-14 09:53:00,,,
10495,2013-11-14 10:53:00,,,
10496,2013-11-14 11:53:00,,,
10497,2013-11-14 12:53:00,,,
10498,2013-11-14 13:53:00,,,
10499,2013-11-14 14:53:00,,,
10500,2013-11-14 15:53:00,,,
10501,2013-11-14 16:53:00,,,
10502,2013-11-14 17:53:00,,,
10503,2013-11-14 18:53:00,,,
10504,2013-11-14 19:53:00,,,
10505,2013-11-14 20:53:00,,,
10506,2013-11-14 21:53:00,,,
10507,2013-11-14 22:53:00,,,
10508,2013-11-14 23:53:00,,,
10509,2013-11-14 23:59:00,46.0,30.3,29.9
10510,2013-11-15 00:53:00,,,
10511,2013-11-15 01:53:00,,,
10512,2013-11-15 02:53:00,,,
10513,2013-11-15 03:53:00,,,
10514,2013-11-15 04:41:00,,,
10515,2013-11-15 04:53:00,,,
10516,2013-11-15 05:05:00,,,
10517,2013-11-15 05:53:00,,,
10518,2013-11-15 06:53:00,,,
10519,2013-11-15 07:27:00,,,
10520,2013-11-15 07:49:00,,,
10521,2013-11-15 07:53:00,,,
10522,2013-11-15 08:53:00,,,
10523,2013-11-15 09:53:00,,,
10524,2013-11-15 10:13:00,,,
10525,2013-11-15 10:46:00,,,
10526,2013-11-15 10:53:00,,,
10527,2013-11-15 11:53:00,,,
10528,2013-11-15 12:04:00,,,
10529,2013-11-15 12:53:00,,,
10530,2013-11-15 13:18:00,,,
10531,2013-11-15 13:53:00,,,
10532,2013-11-15 14:53:00,,,
10533,2013-11-15 15:53:00,,,
10534,2013-11-15 16:53:00,,,
10535,2013-11-15 17:53:00,,,
10536,2013-11-15 18:53:00,,,
10537,2013-11-15 19:53:00,,,
10538,2013-11-15 20:53:00,,,
10539,2013-11-15 21:09:00,,,
10540,2013-11-15 21:37:00,,,
10541,2013-11-15 21:53:00,,,
10542,2013-11-15 22:53:00,,,
10543,2013-11-15 23:53:00,,,
10544,2013-11-15 23:59:00,60.0,30.08,29.7
10545,2013-11-16 00:24:00,,,
10546,2013-11-16 00:42:00,,,
10547,2013-11-16 00:53:00,,,
10548,2013-11-16 01:11:00,,,
10549,2013-11-16 01:51:00,,,
10550,2013-11-16 01:53:00,,,
10551,2013-11-16 02:09:00,,,
10552,2013-11-16 02:53:00,,,
10553,2013-11-16 03:53:00,,,
10554,2013-11-16 04:51:00,,,
10555,2013-11-16 04:53:00,,,
10556,2013-11-16 05:30:00,,,
10557,2013-11-16 05:53:00,,,
10558,2013-11-16 06:33:00,,,
10559,2013-11-16 06:42:00,,,
10560,2013-11-16 06:51:00,,,
10561,2013-11-16 06:53:00,,,
10562,2013-11-16 07:18:00,,,
10563,2013-11-16 07:53:00,,,
10564,2013-11-16 08:31:00,,,
10565,2013-11-16 08:53:00,,,
10566,2013-11-16 09:18:00,,,
10567,2013-11-16 09:53:00,,,
10568,2013-11-16 10:17:00,,,
10569,2013-11-16 10:33:00,,,
10570,2013-11-16 10:53:00,,,
10571,2013-11-16 11:53:00,,,
10572,2013-11-16 12:53:00,,,
10573,2013-11-16 13:53:00,,,
10574,2013-11-16 14:18:00,,,
10575,2013-11-16 14:53:00,,,
10576,2013-11-16 15:31:00,,,
10577,2013-11-16 15:53:00,,,
10578,2013-11-16 16:53:00,,,
10579,2013-11-16 17:28:00,,,
10580,2013-11-16 17:53:00,,,
10581,2013-11-16 18:04:00,,,
10582,2013-11-16 18:12:00,,,
10583,2013-11-16 18:53:00,,,
10584,2013-11-16 19:53:00,,,
10585,2013-11-16 20:53:00,,,
10586,2013-11-16 21:53:00,,,
10587,2013-11-16 22:53:00,,,
10588,2013-11-16 23:53:00,,,
10589,2013-11-16 23:59:00,68.0,29.99,29.62
10590,2013-11-17 00:53:00,,,
10591,2013-11-17 01:07:00,,,
10592,2013-11-17 01:51:00,,,
10593,2013-11-17 01:53:00,,,
10594,2013-11-17 02:06:00,,,
10595,2013-11-17 02:53:00,,,
10596,2013-11-17 03:14:00,,,
10597,2013-11-17 03:53:00,,,
10598,2013-11-17 04:53:00,,,
10599,2013-11-17 05:53:00,,,
10600,2013-11-17 06:53:00,,,
10601,2013-11-17 07:53:00,,,
10602,2013-11-17 08:53:00,,,
10603,2013-11-17 09:53:00,,,
10604,2013-11-17 10:53:00,,,
10605,2013-11-17 11:12:00,,,
10606,2013-11-17 11:53:00,,,
10607,2013-11-17 12:15:00,,,
10608,2013-11-17 12:53:00,,,
10609,2013-11-17 13:53:00,,,
10610,2013-11-17 14:53:00,,,
10611,2013-11-17 15:06:00,,,
10612,2013-11-17 15:53:00,,,
10613,2013-11-17 16:53:00,,,
10614,2013-11-17 17:53:00,,,
10615,2013-11-17 18:53:00,,,
10616,2013-11-17 19:53:00,,,
10617,2013-11-17 20:53:00,,,
10618,2013-11-17 21:38:00,,,
10619,2013-11-17 21:53:00,,,
10620,2013-11-17 22:13:00,,,
10621,2013-11-17 22:22:00,,,
10622,2013-11-17 22:35:00,,,
10623,2013-11-17 22:49:00,,,
10624,2013-11-17 22:51:00,,,
10625,2013-11-17 22:53:00,,,
10626,2013-11-17 23:03:00,,,
10627,2013-11-17 23:21:00,,,
10628,2013-11-17 23:53:00,,,
10629,2013-11-17 23:59:00,74.0,29.89,29.54
10630,2013-11-18 00:40:00,,,
10631,2013-11-18 00:48:00,,,
10632,2013-11-18 00:53:00,,,
10633,2013-11-18 01:02:00,,,
10634,2013-11-18 01:15:00,,,
10635,2013-11-18 01:23:00,,,
10636,2013-11-18 01:53:00,,,
10637,2013-11-18 02:38:00,,,
10638,2013-11-18 02:53:00,,,
10639,2013-11-18 03:53:00,,,
10640,2013-11-18 04:53:00,,,
10641,2013-11-18 05:53:00,,,
10642,2013-11-18 06:53:00,,,
10643,2013-11-18 07:53:00,,,
10644,2013-11-18 08:53:00,,,
10645,2013-11-18 09:53:00,,,
10646,2013-11-18 10:53:00,,,
10647,2013-11-18 11:53:00,,,
10648,2013-11-18 12:53:00,,,
10649,2013-11-18 13:53:00,,,
10650,2013-11-18 14:53:00,,,
10651,2013-11-18 15:53:00,,,
10652,2013-11-18 16:53:00,,,
10653,2013-11-18 17:53:00,,,
10654,2013-11-18 18:53:00,,,
10655,2013-11-18 19:53:00,,,
10656,2013-11-18 20:53:00,,,
10657,2013-11-18 21:53:00,,,
10658,2013-11-18 22:53:00,,,
10659,2013-11-18 23:53:00,,,
10660,2013-11-18 23:59:00,64.0,30.08,29.75
10661,2013-11-19 00:53:00,,,
10662,2013-11-19 01:53:00,,,
10663,2013-11-19 02:53:00,,,
10664,2013-11-19 03:53:00,,,
10665,2013-11-19 04:53:00,,,
10666,2013-11-19 05:53:00,,,
10667,2013-11-19 06:53:00,,,
10668,2013-11-19 07:53:00,,,
10669,2013-11-19 08:53:00,,,
10670,2013-11-19 09:53:00,,,
10671,2013-11-19 10:53:00,,,
10672,2013-11-19 11:53:00,,,
10673,2013-11-19 12:53:00,,,
10674,2013-11-19 13:53:00,,,
10675,2013-11-19 14:53:00,,,
10676,2013-11-19 15:53:00,,,
10677,2013-11-19 16:53:00,,,
10678,2013-11-19 17:53:00,,,
10679,2013-11-19 18:53:00,,,
10680,2013-11-19 19:53:00,,,
10681,2013-11-19 20:53:00,,,
10682,2013-11-19 21:53:00,,,
10683,2013-11-19 22:53:00,,,
10684,2013-11-19 23:53:00,,,
10685,2013-11-19 23:59:00,52.0,30.14,29.79
10686,2013-11-20 00:53:00,,,
10687,2013-11-20 01:53:00,,,
10688,2013-11-20 02:53:00,,,
10689,2013-11-20 03:53:00,,,
10690,2013-11-20 04:53:00,,,
10691,2013-11-20 05:53:00,,,
10692,2013-11-20 06:53:00,,,
10693,2013-11-20 07:53:00,,,
10694,2013-11-20 08:53:00,,,
10695,2013-11-20 09:53:00,,,
10696,2013-11-20 10:53:00,,,
10697,2013-11-20 11:53:00,,,
10698,2013-11-20 12:53:00,,,
10699,2013-11-20 13:53:00,,,
10700,2013-11-20 14:53:00,,,
10701,2013-11-20 15:53:00,,,
10702,2013-11-20 16:53:00,,,
10703,2013-11-20 17:53:00,,,
10704,2013-11-20 18:53:00,,,
10705,2013-11-20 19:53:00,,,
10706,2013-11-20 20:53:00,,,
10707,2013-11-20 21:53:00,,,
10708,2013-11-20 22:53:00,,,
10709,2013-11-20 23:53:00,,,
10710,2013-11-20 23:59:00,55.0,30.1,29.75
10711,2013-11-21 00:53:00,,,
10712,2013-11-21 01:53:00,,,
10713,2013-11-21 02:53:00,,,
10714,2013-11-21 03:53:00,,,
10715,2013-11-21 04:53:00,,,
10716,2013-11-21 05:53:00,,,
10717,2013-11-21 06:11:00,,,
10718,2013-11-21 06:19:00,,,
10719,2013-11-21 06:31:00,,,
10720,2013-11-21 06:53:00,,,
10721,2013-11-21 07:10:00,,,
10722,2013-11-21 07:53:00,,,
10723,2013-11-21 08:53:00,,,
10724,2013-11-21 09:03:00,,,
10725,2013-11-21 09:34:00,,,
10726,2013-11-21 09:53:00,,,
10727,2013-11-21 10:53:00,,,
10728,2013-11-21 11:50:00,,,
10729,2013-11-21 11:53:00,,,
10730,2013-11-21 12:53:00,,,
10731,2013-11-21 13:04:00,,,
10732,2013-11-21 13:30:00,,,
10733,2013-11-21 13:53:00,,,
10734,2013-11-21 14:01:00,,,
10735,2013-11-21 14:16:00,,,
10736,2013-11-21 14:53:00,,,
10737,2013-11-21 15:53:00,,,
10738,2013-11-21 16:36:00,,,
10739,2013-11-21 16:53:00,,,
10740,2013-11-21 17:53:00,,,
10741,2013-11-21 18:53:00,,,
10742,2013-11-21 19:38:00,,,
10743,2013-11-21 19:53:00,,,
10744,2013-11-21 20:53:00,,,
10745,2013-11-21 21:53:00,,,
10746,2013-11-21 22:41:00,,,
10747,2013-11-21 22:53:00,,,
10748,2013-11-21 23:53:00,,,
10749,2013-11-21 23:59:00,64.0,30.16,29.8
10750,2013-11-22 00:26:00,,,
10751,2013-11-22 00:53:00,,,
10752,2013-11-22 01:53:00,,,
10753,2013-11-22 02:10:00,,,
10754,2013-11-22 02:32:00,,,
10755,2013-11-22 02:53:00,,,
10756,2013-11-22 03:09:00,,,
10757,2013-11-22 03:53:00,,,
10758,2013-11-22 04:53:00,,,
10759,2013-11-22 05:01:00,,,
10760,2013-11-22 05:43:00,,,
10761,2013-11-22 05:53:00,,,
10762,2013-11-22 06:53:00,,,
10763,2013-11-22 07:34:00,,,
10764,2013-11-22 07:38:00,,,
10765,2013-11-22 07:53:00,,,
10766,2013-11-22 08:02:00,,,
10767,2013-11-22 08:10:00,,,
10768,2013-11-22 08:19:00,,,
10769,2013-11-22 08:45:00,,,
10770,2013-11-22 08:53:00,,,
10771,2013-11-22 09:08:00,,,
10772,2013-11-22 09:15:00,,,
10773,2013-11-22 09:53:00,,,
10774,2013-11-22 10:01:00,,,
10775,2013-11-22 10:30:00,,,
10776,2013-11-22 10:51:00,,,
10777,2013-11-22 10:53:00,,,
10778,2013-11-22 11:09:00,,,
10779,2013-11-22 11:16:00,,,
10780,2013-11-22 11:23:00,,,
10781,2013-11-22 11:53:00,,,
10782,2013-11-22 12:23:00,,,
10783,2013-11-22 12:53:00,,,
10784,2013-11-22 13:43:00,,,
10785,2013-11-22 13:51:00,,,
10786,2013-11-22 13:53:00,,,
10787,2013-11-22 14:53:00,,,
10788,2013-11-22 15:53:00,,,
10789,2013-11-22 16:19:00,,,
10790,2013-11-22 16:32:00,,,
10791,2013-11-22 16:41:00,,,
10792,2013-11-22 16:51:00,,,
10793,2013-11-22 16:53:00,,,
10794,2013-11-22 17:07:00,,,
10795,2013-11-22 17:38:00,,,
10796,2013-11-22 17:51:00,,,
10797,2013-11-22 17:53:00,,,
10798,2013-11-22 18:04:00,,,
10799,2013-11-22 18:31:00,,,
10800,2013-11-22 18:53:00,,,
10801,2013-11-22 19:53:00,,,
10802,2013-11-22 20:53:00,,,
10803,2013-11-22 21:53:00,,,
10804,2013-11-22 22:40:00,,,
10805,2013-11-22 22:53:00,,,
10806,2013-11-22 23:05:00,,,
10807,2013-11-22 23:53:00,,,
10808,2013-11-22 23:59:00,62.0,30.2,29.85
10809,2013-11-23 00:40:00,,,
10810,2013-11-23 00:53:00,,,
10811,2013-11-23 01:12:00,,,
10812,2013-11-23 01:38:00,,,
10813,2013-11-23 01:51:00,,,
10814,2013-11-23 01:53:00,,,
10815,2013-11-23 02:53:00,,,
10816,2013-11-23 03:53:00,,,
10817,2013-11-23 04:00:00,,,
10818,2013-11-23 04:07:00,,,
10819,2013-11-23 04:14:00,,,
10820,2013-11-23 04:22:00,,,
10821,2013-11-23 04:35:00,,,
10822,2013-11-23 04:53:00,,,
10823,2013-11-23 05:35:00,,,
10824,2013-11-23 05:42:00,,,
10825,2013-11-23 05:53:00,,,
10826,2013-11-23 06:53:00,,,
10827,2013-11-23 07:16:00,,,
10828,2013-11-23 07:32:00,,,
10829,2013-11-23 07:41:00,,,
10830,2013-11-23 07:51:00,,,
10831,2013-11-23 07:53:00,,,
10832,2013-11-23 08:04:00,,,
10833,2013-11-23 08:16:00,,,
10834,2013-11-23 08:34:00,,,
10835,2013-11-23 08:53:00,,,
10836,2013-11-23 09:03:00,,,
10837,2013-11-23 09:13:00,,,
10838,2013-11-23 09:20:00,,,
10839,2013-11-23 09:29:00,,,
10840,2013-11-23 09:42:00,,,
10841,2013-11-23 09:50:00,,,
10842,2013-11-23 09:53:00,,,
10843,2013-11-23 10:03:00,,,
10844,2013-11-23 10:11:00,,,
10845,2013-11-23 10:27:00,,,
10846,2013-11-23 10:53:00,,,
10847,2013-11-23 11:11:00,,,
10848,2013-11-23 11:17:00,,,
10849,2013-11-23 11:30:00,,,
10850,2013-11-23 11:49:00,,,
10851,2013-11-23 11:53:00,,,
10852,2013-11-23 12:07:00,,,
10853,2013-11-23 12:53:00,,,
10854,2013-11-23 13:39:00,,,
10855,2013-11-23 13:51:00,,,
10856,2013-11-23 13:53:00,,,
10857,2013-11-23 14:31:00,,,
10858,2013-11-23 14:53:00,,,
10859,2013-11-23 15:51:00,,,
10860,2013-11-23 15:53:00,,,
10861,2013-11-23 16:53:00,,,
10862,2013-11-23 17:28:00,,,
10863,2013-11-23 17:39:00,,,
10864,2013-11-23 17:53:00,,,
10865,2013-11-23 18:53:00,,,
10866,2013-11-23 19:53:00,,,
10867,2013-11-23 20:53:00,,,
10868,2013-11-23 21:53:00,,,
10869,2013-11-23 22:53:00,,,
10870,2013-11-23 23:53:00,,,
10871,2013-11-23 23:59:00,48.0,30.32,29.98
10872,2013-11-24 00:53:00,,,
10873,2013-11-24 01:53:00,,,
10874,2013-11-24 02:53:00,,,
10875,2013-11-24 03:53:00,,,
10876,2013-11-24 04:53:00,,,
10877,2013-11-24 05:53:00,,,
10878,2013-11-24 06:53:00,,,
10879,2013-11-24 07:53:00,,,
10880,2013-11-24 08:53:00,,,
10881,2013-11-24 09:53:00,,,
10882,2013-11-24 10:53:00,,,
10883,2013-11-24 11:53:00,,,
10884,2013-11-24 12:53:00,,,
10885,2013-11-24 13:53:00,,,
10886,2013-11-24 14:53:00,,,
10887,2013-11-24 15:53:00,,,
10888,2013-11-24 16:53:00,,,
10889,2013-11-24 17:53:00,,,
10890,2013-11-24 18:53:00,,,
10891,2013-11-24 19:53:00,,,
10892,2013-11-24 20:53:00,,,
10893,2013-11-24 21:53:00,,,
10894,2013-11-24 22:53:00,,,
10895,2013-11-24 23:53:00,,,
10896,2013-11-24 23:59:00,40.0,30.41,30.04
10897,2013-11-25 00:53:00,,,
10898,2013-11-25 01:53:00,,,
10899,2013-11-25 02:53:00,,,
10900,2013-11-25 03:53:00,,,
10901,2013-11-25 04:53:00,,,
10902,2013-11-25 05:53:00,,,
10903,2013-11-25 06:53:00,,,
10904,2013-11-25 07:53:00,,,
10905,2013-11-25 08:53:00,,,
10906,2013-11-25 09:32:00,,,
10907,2013-11-25 09:51:00,,,
10908,2013-11-25 09:53:00,,,
10909,2013-11-25 10:39:00,,,
10910,2013-11-25 10:53:00,,,
10911,2013-11-25 11:53:00,,,
10912,2013-11-25 12:43:00,,,
10913,2013-11-25 12:51:00,,,
10914,2013-11-25 12:53:00,,,
10915,2013-11-25 13:18:00,,,
10916,2013-11-25 13:32:00,,,
10917,2013-11-25 13:45:00,,,
10918,2013-11-25 13:53:00,,,
10919,2013-11-25 14:28:00,,,
10920,2013-11-25 14:35:00,,,
10921,2013-11-25 14:53:00,,,
10922,2013-11-25 15:53:00,,,
10923,2013-11-25 16:27:00,,,
10924,2013-11-25 16:53:00,,,
10925,2013-11-25 17:02:00,,,
10926,2013-11-25 17:53:00,,,
10927,2013-11-25 18:44:00,,,
10928,2013-11-25 18:53:00,,,
10929,2013-11-25 19:25:00,,,
10930,2013-11-25 19:44:00,,,
10931,2013-11-25 19:51:00,,,
10932,2013-11-25 19:53:00,,,
10933,2013-11-25 20:45:00,,,
10934,2013-11-25 20:51:00,,,
10935,2013-11-25 20:53:00,,,
10936,2013-11-25 20:57:00,,,
10937,2013-11-25 21:15:00,,,
10938,2013-11-25 21:25:00,,,
10939,2013-11-25 21:36:00,,,
10940,2013-11-25 21:38:00,,,
10941,2013-11-25 21:49:00,,,
10942,2013-11-25 21:53:00,,,
10943,2013-11-25 22:11:00,,,
10944,2013-11-25 22:25:00,,,
10945,2013-11-25 22:34:00,,,
10946,2013-11-25 22:53:00,,,
10947,2013-11-25 23:12:00,,,
10948,2013-11-25 23:29:00,,,
10949,2013-11-25 23:39:00,,,
10950,2013-11-25 23:50:00,,,
10951,2013-11-25 23:51:00,,,
10952,2013-11-25 23:53:00,,,
10953,2013-11-25 23:59:00,41.0,30.18,29.78
10954,2013-11-26 00:10:00,,,
10955,2013-11-26 00:31:00,,,
10956,2013-11-26 00:46:00,,,
10957,2013-11-26 00:53:00,,,
10958,2013-11-26 01:09:00,,,
10959,2013-11-26 01:27:00,,,
10960,2013-11-26 01:53:00,,,
10961,2013-11-26 02:53:00,,,
10962,2013-11-26 03:53:00,,,
10963,2013-11-26 04:07:00,,,
10964,2013-11-26 04:29:00,,,
10965,2013-11-26 04:53:00,,,
10966,2013-11-26 05:51:00,,,
10967,2013-11-26 05:53:00,,,
10968,2013-11-26 06:24:00,,,
10969,2013-11-26 06:53:00,,,
10970,2013-11-26 07:15:00,,,
10971,2013-11-26 07:33:00,,,
10972,2013-11-26 07:43:00,,,
10973,2013-11-26 07:53:00,,,
10974,2013-11-26 08:02:00,,,
10975,2013-11-26 08:22:00,,,
10976,2013-11-26 08:49:00,,,
10977,2013-11-26 08:53:00,,,
10978,2013-11-26 09:18:00,,,
10979,2013-11-26 09:28:00,,,
10980,2013-11-26 09:38:00,,,
10981,2013-11-26 09:48:00,,,
10982,2013-11-26 09:53:00,,,
10983,2013-11-26 10:53:00,,,
10984,2013-11-26 11:51:00,,,
10985,2013-11-26 11:53:00,,,
10986,2013-11-26 12:51:00,,,
10987,2013-11-26 12:53:00,,,
10988,2013-11-26 13:10:00,,,
10989,2013-11-26 13:53:00,,,
10990,2013-11-26 14:21:00,,,
10991,2013-11-26 14:53:00,,,
10992,2013-11-26 15:53:00,,,
10993,2013-11-26 16:41:00,,,
10994,2013-11-26 16:51:00,,,
10995,2013-11-26 16:53:00,,,
10996,2013-11-26 17:03:00,,,
10997,2013-11-26 17:53:00,,,
10998,2013-11-26 18:27:00,,,
10999,2013-11-26 18:53:00,,,
11000,2013-11-26 19:53:00,,,
11001,2013-11-26 20:04:00,,,
11002,2013-11-26 20:12:00,,,
11003,2013-11-26 20:19:00,,,
11004,2013-11-26 20:32:00,,,
11005,2013-11-26 20:45:00,,,
11006,2013-11-26 20:51:00,,,
11007,2013-11-26 20:53:00,,,
11008,2013-11-26 21:01:00,,,
11009,2013-11-26 21:35:00,,,
11010,2013-11-26 21:53:00,,,
11011,2013-11-26 22:53:00,,,
11012,2013-11-26 23:53:00,,,
11013,2013-11-26 23:59:00,42.0,29.96,29.59
11014,2013-11-27 00:53:00,,,
11015,2013-11-27 01:53:00,,,
11016,2013-11-27 02:11:00,,,
11017,2013-11-27 02:53:00,,,
11018,2013-11-27 03:51:00,,,
11019,2013-11-27 03:53:00,,,
11020,2013-11-27 04:53:00,,,
11021,2013-11-27 05:53:00,,,
11022,2013-11-27 06:53:00,,,
11023,2013-11-27 07:28:00,,,
11024,2013-11-27 07:53:00,,,
11025,2013-11-27 08:10:00,,,
11026,2013-11-27 08:53:00,,,
11027,2013-11-27 09:53:00,,,
11028,2013-11-27 10:53:00,,,
11029,2013-11-27 11:53:00,,,
11030,2013-11-27 12:53:00,,,
11031,2013-11-27 13:53:00,,,
11032,2013-11-27 14:53:00,,,
11033,2013-11-27 15:53:00,,,
11034,2013-11-27 16:53:00,,,
11035,2013-11-27 17:53:00,,,
11036,2013-11-27 18:53:00,,,
11037,2013-11-27 19:53:00,,,
11038,2013-11-27 20:53:00,,,
11039,2013-11-27 21:53:00,,,
11040,2013-11-27 22:53:00,,,
11041,2013-11-27 23:53:00,,,
11042,2013-11-27 23:59:00,34.0,30.27,29.95
11043,2013-11-28 00:53:00,,,
11044,2013-11-28 01:53:00,,,
11045,2013-11-28 02:53:00,,,
11046,2013-11-28 03:53:00,,,
11047,2013-11-28 04:53:00,,,
11048,2013-11-28 05:53:00,,,
11049,2013-11-28 06:53:00,,,
11050,2013-11-28 07:53:00,,,
11051,2013-11-28 08:53:00,,,
11052,2013-11-28 09:53:00,,,
11053,2013-11-28 10:53:00,,,
11054,2013-11-28 11:53:00,,,
11055,2013-11-28 12:53:00,,,
11056,2013-11-28 13:53:00,,,
11057,2013-11-28 14:53:00,,,
11058,2013-11-28 15:53:00,,,
11059,2013-11-28 16:53:00,,,
11060,2013-11-28 17:53:00,,,
11061,2013-11-28 18:53:00,,,
11062,2013-11-28 19:53:00,,,
11063,2013-11-28 20:53:00,,,
11064,2013-11-28 21:53:00,,,
11065,2013-11-28 22:53:00,,,
11066,2013-11-28 23:53:00,,,
11067,2013-11-28 23:59:00,37.0,30.43,30.08
11068,2013-11-29 00:53:00,,,
11069,2013-11-29 01:53:00,,,
11070,2013-11-29 02:53:00,,,
11071,2013-11-29 03:53:00,,,
11072,2013-11-29 04:53:00,,,
11073,2013-11-29 05:53:00,,,
11074,2013-11-29 06:53:00,,,
11075,2013-11-29 07:53:00,,,
11076,2013-11-29 08:53:00,,,
11077,2013-11-29 09:53:00,,,
11078,2013-11-29 10:53:00,,,
11079,2013-11-29 11:53:00,,,
11080,2013-11-29 12:53:00,,,
11081,2013-11-29 13:53:00,,,
11082,2013-11-29 14:53:00,,,
11083,2013-11-29 15:53:00,,,
11084,2013-11-29 16:53:00,,,
11085,2013-11-29 17:53:00,,,
11086,2013-11-29 18:53:00,,,
11087,2013-11-29 19:53:00,,,
11088,2013-11-29 20:53:00,,,
11089,2013-11-29 21:53:00,,,
11090,2013-11-29 22:53:00,,,
11091,2013-11-29 23:53:00,,,
11092,2013-11-29 23:59:00,43.0,30.48,30.11
11093,2013-11-30 00:53:00,,,
11094,2013-11-30 01:53:00,,,
11095,2013-11-30 02:53:00,,,
11096,2013-11-30 03:53:00,,,
11097,2013-11-30 04:53:00,,,
11098,2013-11-30 05:53:00,,,
11099,2013-11-30 06:53:00,,,
11100,2013-11-30 07:53:00,,,
11101,2013-11-30 08:53:00,,,
11102,2013-11-30 09:53:00,,,
11103,2013-11-30 10:53:00,,,
11104,2013-11-30 11:53:00,,,
11105,2013-11-30 12:53:00,,,
11106,2013-11-30 13:53:00,,,
11107,2013-11-30 14:53:00,,,
11108,2013-11-30 15:53:00,,,
11109,2013-11-30 16:53:00,,,
11110,2013-11-30 17:53:00,,,
11111,2013-11-30 18:53:00,,,
11112,2013-11-30 19:53:00,,,
11113,2013-11-30 20:53:00,,,
11114,2013-11-30 21:53:00,,,
11115,2013-11-30 22:53:00,,,
11116,2013-11-30 23:53:00,,,
11117,2013-11-30 23:59:00,46.0,30.35,29.97
11118,2013-11-30 23:59:00,,,
11119,2013-12-01 00:53:00,,,
11120,2013-12-01 01:53:00,,,
11121,2013-12-01 02:53:00,,,
11122,2013-12-01 03:53:00,,,
11123,2013-12-01 04:53:00,,,
11124,2013-12-01 05:53:00,,,
11125,2013-12-01 06:53:00,,,
11126,2013-12-01 07:53:00,,,
11127,2013-12-01 08:53:00,,,
11128,2013-12-01 09:53:00,,,
11129,2013-12-01 10:53:00,,,
11130,2013-12-01 11:53:00,,,
11131,2013-12-01 12:53:00,,,
11132,2013-12-01 13:53:00,,,
11133,2013-12-01 14:53:00,,,
11134,2013-12-01 15:53:00,,,
11135,2013-12-01 16:53:00,,,
11136,2013-12-01 17:53:00,,,
11137,2013-12-01 18:53:00,,,
11138,2013-12-01 19:53:00,,,
11139,2013-12-01 20:53:00,,,
11140,2013-12-01 21:53:00,,,
11141,2013-12-01 22:53:00,,,
11142,2013-12-01 23:53:00,,,
11143,2013-12-01 23:59:00,52.0,30.12,29.73
11144,2013-12-02 00:53:00,,,
11145,2013-12-02 01:53:00,,,
11146,2013-12-02 02:53:00,,,
11147,2013-12-02 03:53:00,,,
11148,2013-12-02 04:53:00,,,
11149,2013-12-02 05:53:00,,,
11150,2013-12-02 06:53:00,,,
11151,2013-12-02 07:53:00,,,
11152,2013-12-02 08:22:00,,,
11153,2013-12-02 08:31:00,,,
11154,2013-12-02 08:53:00,,,
11155,2013-12-02 09:31:00,,,
11156,2013-12-02 09:53:00,,,
11157,2013-12-02 10:53:00,,,
11158,2013-12-02 11:53:00,,,
11159,2013-12-02 12:43:00,,,
11160,2013-12-02 12:53:00,,,
11161,2013-12-02 13:27:00,,,
11162,2013-12-02 13:39:00,,,
11163,2013-12-02 13:53:00,,,
11164,2013-12-02 14:53:00,,,
